560000 19.7
570000 18.8
580000 18.8
590000 19.3
600000 18.7
610000 18.0
620000 19.8
630000 19.4
640000 19.8
650000 19.2
660000 19.3
670000 19.1
680000 20.1
690000 19.4
700000 19.8
